Phenolic Composites[Vanadium Hafnite], 1326199, 2396739, 2556960, 2902534, 1405419, 1690246, 4743037, 5104086, 2621835, 2380658, 1927100, 2303935, 2239328, 390268, 246928, -65879, 837590, 209717, 486326, 757541, 1605311, 2050497, 2874349, 3262193, 3262765, 2631232, 3486795, 2684259, 3535347, 2734825, 3261968, 3784759, 3836595, 3304272, 2055281, 2673025, 2674722, 1606149, 861009, 1328889, -185901, 19104, -436763, 411130, 677956, 763597, 994703, 181457, 3262021, 4254481, 4388232, 2948485, 2607193, 1073983, 979449, 1187075, 1017018, 2842573, 2225408, 2386122, 1202030, 1654968, 1552046, 2097009, 3599357, 3482030, 3351979, 2129173, 2841726, 2839397, 2321759, 2451959, 2313470, 1344420, 3220929, 3216788, 1517684, 1303240, 1692951, 2436401, 1766955, 1970117, 2060876, 1491276, 531972, 648806, 1938099, 1540174, 399935, 2056415, 3674210, 4572709, 3112658, 5116946, 4762802, 4469489, 1639148, 1983621, 1691081, 1439563, 1035727, 1440827, 3689681, 3755655, 3847248, 3061747, 3677311, 3184410, 2922199, 2581478, 3299334, 2233436, 1565939, 3080161, 2196918, 2274797, 564379, 589440, 707158, 711702, 1697288, 2375809, 1384777, 1073391, 1090527, 1640428, 1604118, 1673037, 1744251, 1201578, 1006101, 600083, 443145, 353039, 494173, 459901, 483876, -117455, 177703, 1020706, 961301, 1074827
Sylramic Fibers[Hexite], -105511, 173805, 426875, 634464, 1607915, 1949146, 2057937, 863236, 857052, 1050749, 1126606, 1108943, 1243076, 1169549, 903330, 1051993, 1049044, 369412, 521185, 1152373, 1213370, 687873, 611931, 757302, 645649, 822920, 1151859, 1205728, 1356810, 1976056, 1975913, 2624534, 2397297, 3006343, 3508781, 5810727, 5560597, 3844732, 2830131, 2889335, 2946397, 2875117, 3108742, 3036709, 2008434, 1392704, 1841679, 2166882, 1952443, 2033268, 1806274, 2041748, 2032713, 1346538, 1404243, 1292787, 1289933, 834827, 323558, 80513, 127681, 289723, 683344, 1641923, 1487469, -278405, 663555, 281179, 528138, 803426, 1619377, 1621519, 1719258, 1670013, 3114361, 3204753, 3002893, 2666489, 1645217, 1965749, 1935353, 1918132, 996548, 1065521, 835897, 786667, 699923, 582319, 762594, 664533, 769049, 1279987, 1263873, 1143761, 1225570, 1370483, 1408753, 1085592, 962641, 1556329, 1566986, 2051200, 2439599, 2491721, 1983093, 1795055, 2304845, 2351232, 1836016, 1352224, 1538264, 1702493, 1657608, 1699163, 1931586, 2430751, 2512433, 2517573, 2401315, 2450595, 2820665, 2967543, 3376449, 2799291, 2804431, 2048201, 2064194, 2170303, 2090219, 2670558, 2731991, 2741069, 2180436, 1709194, 1323475, 1293131, 1179721, 1295823, 854428, 570399, -92375, -108441
Tungsten Carbide[Rolled Tungsten Alloy/Sulfuric Acid], 200430, 160956, 464378, 978399, 978378, 770416, 523653, 481985, 633329, 623236, 445935, 327483, 322066, 334131, 29054, -61828, 399104, 476602, 352359, 187963, 229357, 210117, 152607, 15027, 193409, 206474, 257390, 247446, 652732, 543014, 679859, 697365, 679069, 811766, 1114520, 944913, 855120, 866971, 1032671, 1588760, 1115469, 1118638, 1326094, 1300260, 1190404, 946034, 870364, 1095312, 1194170, 1534431, 1528433, 1013051, 1015922, 1168428, 1128456, 1133515, 1178149, 536519, 516809, 685067, 697818, 623469, 467922, 763935, 702455, 271760, 592383, 460445, 941972, 981839, 527136, 425878, 529470, 725495, 628965, 583300, 463405, 386474, 436693, 414450, 402052, 363517, 48132, -31703, 172643, 267815, 686214, 427635, 556669, 665399, 606226, 1142872, 1178112, 1178353, 1218409, 1197673, 1213423, 1298460, 1141599, 557043, 364780, 378446, 795440, 1170985, 1170753, 997022, 739492, 645191, 372494, 329795, 543353, 539802, 477887, 372436, 392474, 566789, 1009995, 1013693, 1015813, 968035, 869342, 1061018, 1176880, 1215032, 1212365, 1031564, 1084259, 1101871, 1105445, 900868, 1072106, 1329734, 1321166, 1200528, 714048, 697059, 462466, 753095, 669955, 751512, 794780, 787275
Phenolic Composites[Caesarium Cadmide/Vanadium Hafnite], 2259213, 3147798, 3434051, 3304459, 3010786, 3263719, 3514920, 4125213, 3776046, 3374438, 3113524, 3174835, 3113221, 1679899, 1509541, 1155620, 868565, -273644, 387917, 628372, 1569021, 1258168, 1672151, 1912055, 1912483, 1542721, 2132985, 2183041, 2236782, 1684907, 2149772, 1928560, 1926739, 1654089, 1536430, 983653, 899246, 897620, 361466, 666216, -260968, -107215, -21341, 400891, 601010, 665241, 861773, 567049, 763781, 1147068, 1248987, 1437065, 1116729, 1188929, 1110807, 1263803, 967042, 963396, 464537, 642906, 1160336, 1504323, 1435700, 1997982, 1885827, 1795583, 1849774, 1545911, 1283118, 1281371, 825348, 663188, 776199, 1897160, 1816404, 1699772, 1583793, 1381297, 1391339, 1566307, 1351324, 1753239, 1821522, 1452416, 820490, 914755, 1661290, 1556055, 1531955, 1577569, 1528099, 1984989, 3045861, 3328769, 3587629, 3340441, 3205781, 3062296, 2997981, 2632656, 2138820, 2318322, 2826478, 2874244, 2944117, 2748455, 2456901, 2056487, 1786037, 1531782, 1932978, 1627903, 918221, 2245168, 2251028, 2318648, 964933, 584757, 864112, 973549, 1131538, 1643856, 1534465, 1300925, 1344269, 1286186, 1246101, 1569825, 1623235, 1184208, 650112, 766766, 627429, 530171, 371485, 299942, 300680, -448803, -214583, 505706, 464840, 48588
Fernite Carbide[Ceramic Powder/Fernite Alloy], 1562891, 802621, 1046461, 1129784, 1123060, 676097, 795434, 260520, 265699, -170464, -146707, -78940, 63492, 65140, 97522, -69961, -33003, -198477, -83510, -107340, -115686, -109902, 354810, 604147, 616357, 301458, 395752, 552108, 681896, 682213, 316656, 95670, 478612, 522850, 404847, 497512, 549172, 484278, 894210, 1162545, 1149718, 1206428, 1228217, 1124196, 928293, 1072394, 1447488, 1504811, 2277443, 2940614, 3056748, 2161133, 1843181, 1468860, 558782, 778736, 815364, 872992, 408321, 572953, 518840, 458007, 375350, 639734, 606428, 90370, 449810, 420918, 400334, 497813, 705557, 717552, 593273, 754415, 741153, 676410, 848367, 841941, 862861, 931651, 507348, 447702, 582433, 586137, 658352, 624161, 649786, 756496, 743929, 738218, 964968, 1081065, 1416247, 1525536, 1522537, 832049, 922663, 853300, 832570, 809131, 819938, 820134, 812347, 863478, 956634, 958680, 1711370, 2209629, 2117830, 1313406, 954037, 1125716, 1029720, 629604, 387857, 677315, 788581, 844487, 900590, 1230955, 1626353, 1885674, 1842187, 1482906, 1476838, 1546541, 1558898, 1558041, 1194403, 1072929, 1247310, 1283554, 1203443, 1073347, 843359, 819108, 774185, 564845, 530332, 404227, 375738, 342482
Fernite Carbide[Fernite Alloy], 1434002, 618419, 920691, 1048069, 1086625, 831731, 951434, -326814, -317103, -644952, -537577, -464357, -9845, -16216, 26817, -101560, -59279, -601441, -449151, -439513, -394046, -383765, 289545, 748039, 761748, 340170, 411640, 696369, 660971, 821100, 333834, 35750, 409550, 468098, 408525, 518795, 493214, 404441, 845656, 1325421, 1005750, 931231, 1182454, 1090169, 860952, 842661, 1694175, 1721283, 2907065, 3844128, 3848782, 3214015, 2790936, 1914836, 831911, 1083485, 1082343, 1098919, 350342, 569851, 654103, 659244, 798190, 1111146, 938929, 339959, 872641, 672293, 833075, 961048, 1334715, 1344997, 1169010, 1018213, 1075177, 1113315, 1350159, 1332595, 1147213, 1441099, 874790, 823251, 801580, 985630, 980528, 926800, 754459, 960662, 943907, 988461, 1375515, 1493468, 1915559, 2061134, 2067988, 1102321, 1223140, 852431, 848433, 983128, 943130, 614111, 997958, 1073273, 1227469, 1289730, 2338649, 3028984, 2793221, 1376049, 878558, 1415889, 1290323, 729988, 237609, 615842, 710812, 782641, 853160, 1314661, 2123392, 2492184, 2444197, 1265077, 1249298, 1336199, 1356025, 1422587, 971205, 1404256, 1588384, 1622287, 966815, 837212, 596160, 675724, 670845, 720167, 625311, 502772, 464787, 428586
Titanium Carbide[Silicon Diborite], 980631, 671457, 752282, 756851, 880132, 871211, 865642, 1567233, 1572088, 1257078, 1025173, 884067, -1520970, 1332264, 1336526, 1574357, 235521, -380751, -529263, -1476445, 630569, 326817, 282448, -31818, 781285, 1834652, 1843858, 1843893, 1860601, 341924, 2025125, 2030040, 2092919, 704869, 1060475, 1948737, 1978439, 1888916, 1019673, 1843875, 2650198, 2668454, 1876255, 1833175, 1408976, 1396064, 2401064, 2452063, 1171603, 1118767, 1282411, 1457465, 1451683, 1239351, 1061065, 144489, 674392, 1244164, 1270804, 538608, -384113, 144881, -571381, 2118971, 1797246, -1011374, 1828954, 2685876, 2949981, 2951980, 1879929, 770007, 1107179, 910069, -37990, 204199, -305709, -52490, 1140461, 749060, 151613, 2036858, 2037143, 2062062, 2101108, 1087513, 793589, 550058, 1679981, 1161811, 41623, 570872, 1124688, 2203256, 2186845, 1896485, 1887682, 1439228, 1346863, 1819243, 1626684, 1561587, 1586863, 2144617, 1885032, 1884601, 1864942, 2102906, 1997830, 681860, 493994, 578883, 670593, 782596, 874105, 982454, 1009586, 1150361, -810305, -804879, 568075, 391325, -1274107, 25090, 39656, 1275758, 1097320, 1143174, 1634318, 1623893, 2497938, 2504215, 1360959, 1233027, 1165228, 1089509, 1059547, 1032701, 1089468, 1243989, 1242275, 1977270
Crystalline Carbonide[Carbon Polymers], 734265, 1055609, 1609863, 1623857, 1628011, 1444786, 1419626, 630256, 1222378, 1208555, 997359, 1128735, 1256297, 1257382, 1265465, 271471, 256799, 863846, 1679501, 1656939, 1656939, 684975, 1029798, 1063642, 1682084, 1678041, 1678041, 310129, 293907, 212912, 306788, 338783, 715290, 721646, 734855, 1122015, 1016144, 994354, 1017030, 1044763, 995734, 1607016, 1628637, 1372600, 1674090, 2573159, 2291315, 1054680, 1067550, 2119283, 1901121, 1881618, 1855307, 785502, 785188, 648477, 426151, 1477293, 1466040, 1453417, 259110, -320406, -349661, -195470, -10483, 219261, 1712822, 1698828, 1548296, 1551152, 2320910, 2323195, 2243514, 831621, 2331505, 2325037, 1990411, 638082, 81038, 1323683, -826717, 522883, 512607, 557755, -792133, 462471, 483966, -328948, 1296668, 1283424, 987220, -246179, 1148835, 1365104, 1360534, 1265591, 339188, 495265, 527036, 618701, 205107, 144029, 976994, 973939, 825602, 1404927, 285089, -477483, -573195, -612831, -571990, -381036, -302080, -271927, 208865, 441454, 67121, 443525, 432034, 1355739, 928032, 1111343, 1103220, 1065704, 1073843, 1530862, 1465311, 1470736, 735928, 734918, 730757, 1007811, 997566, 1006375, 919693, 865766, 908960, 1082499, 1105554, 1156410, 1137989, 1152991
Photonic Metamaterials[Crystallite Alloy/Thulium Hafnite], 1573007, 1941920, 2754764, 2863577, 2506934, 2385228, 3456038, 3443209, 2677729, 3230980, 3242442, 2020753, 1942282, 1616392, 2606126, 2864411, 2852742, 2203934, 3554149, 3556184, 3785806, 3227890, 3266356, 2577142, 3194895, 3828070, 3744853, 3724534, 3193152, 2473810, 2537089, 2342684, 2861458, 3182944, 3279943, 1620226, 883041, 684955, 350577, -508996, -589713, -589285, 754745, 709778, 951123, 925750, 616122, 600578, 106132, 835429, 1006119, 2884108, 2793210, 2567805, 2443997, 2572779, 2134740, 3232060, 3256131, 2714611, 3600391, 3629366, 3639446, 2923548, 3076918, 2778050, 376245, 19871, 415090, 1174000, 457058, -328199, -119428, 473417, 518488, 590352, 401401, 84169, -1418970, -648525, -903066, -822178, -620171, -223836, -45864, -644175, -445184, -238173, 200314, 262973, -71029, 577040, 256478, 387968, 1047275, 935286, 727876, 775828, 1840716, 1953358, 1969631, 2834895, 3085656, 2790007, 2855338, 3579624, 3836999, 3843167, 2045417, 1990799, 2746694, 2659790, 1564362, 1645116, 1620688, 1759668, 1732608, 1680303, 461862, 1028330, 1506879, 2402756, 2337651, 1613163, 2012452, 2115167, 2861106, 3458238, 3937849, 3782646, 3145240, 3103196, 2984836, 2156373, 2224821, 2177697, 2031962, 1108729, 1083777, 978223, 1131773, 127262
Titanium Carbide, 1175605, 1123041, 1211077, 1249633, 1252291, 1424508, 1371815, 2353976, 2353976, 1738011, 1384155, 1291676, -2337729, 1930128, 1933555, 2337212, 173792, -774669, -997437, -2450726, 714722, -138344, 186383, -333853, 882803, 2152010, 2504155, 2617305, 2614306, -34456, 2918129, 2925501, 3072941, 554806, 1106510, 2884480, 2884480, 2748268, 582277, 2413474, 3149482, 3148626, 2375297, 2466118, 1877800, 1870428, 3504948, 2997722, 1764236, 1764236, 2007976, 2259124, 2097189, 2000603, 1707953, 794605, 1513634, 2274472, 1724407, 629406, -347774, 802758, -271634, 3708202, 2740842, -1391041, 2764064, 4081082, 4806414, 4806414, 3335538, 1677724, 2204906, 1705324, 1956, 412363, -136269, 239703, 2047551, 1229282, 331183, 3411764, 3412621, 3458566, 3147120, 1626300, 1428631, 983223, 2387518, 1637895, -102408, 1037922, 1847226, 3463580, 2971348, 2466964, 2382141, 2295604, 2195484, 2903196, 1972283, 2613476, 2676451, 3525540, 3178788, 3151371, 3121883, 3142161, 2953488, 700855, 1076562, 1203038, 1301980, 1479569, 1595840, 1750652, 1751509, 1871477, -1118755, -1118755, 1030371, 792236, -2364644, -429558, -418419, 1435339, 1170286, 1336541, 2222163, 2221735, 3460231, 3143215, 1428758, 1298293, 1289725, 1175718, 1129344, 1105354, 1539751, 1745828, 1744114, 2232499
