Fullerides[Platinum Technite], 3231163, 3616723, 3565315, 3628820, 4006526, 2845660, 3206682, 3777168, 3858850, 3569272, 3707503, 5051603, 5098442, 4409046, 4279955, 3353816, 3465400, 3625336, 4390744, 4241105, 4187412, 2970813, 3078770, 2980847, 3063671, 2979443, 3305027, 3579203, 3811919, 3148058, 3266924, 2870939, 3187955, 2350612, 2390168, 2153161, 2297338, 2656052, 2866396, 2874862, 2738060, 3325919, 4311129, 3994684, 4036698, 4281600, 3903003, 3779624, 3788620, 3161897, 3583478, 3460955, 3406075, 3428232, 3274720, 2667266, 2576574, 2989838, 2956467, 2876535, 3207831, 2836342, 3698170, 3460550, 3121258, 3225024, 3297653, 3861666, 3861666, 2562338, 2479416, 2494124, 2510186, 2497192, 2608869, 2718111, 2716969, 2750601, 2695634, 2523646, 2519362, 2041096, 1950006, 2067810, 1805058, 1795982, 2204248, 1529958, 1872518, 2408872, 3011384, 2623406, 2728952, 1455753, 1927468, 2290880, 2571482, 2380136, 2548069, 1779141, 1844121, 1846120, 2104881, 2121874, 2130442, 2243072, 2154822, 2137472, 2151609, 2410510, 2953895, 2937188, 1577582, 1228404, 1557272, 2122972, 1919625, 1634739, 1478660, 1362298, 1471969, 1471969, 965423, 1423901, 2080057, 2586712, 2492312, 2468322, 2497453, 2653031, 2631335, 3250354, 3234646, 3324324, 3528794, 3527937, 3290889, 3049236, 3039097, 2520084, 2360862, 2033136
Fullerides[Carbon Polymers/Platinum Technite], 2579224, 2869679, 2921087, 2838911, 3144124, 2419859, 2715152, 3129522, 3194789, 2973836, 3079757, 4078451, 4107796, 3589165, 3510425, 2828673, 2750425, 2868835, 3448739, 3340365, 3325371, 2601696, 2504942, 2414792, 2476910, 2405342, 2505952, 2734611, 2912575, 2525206, 2614356, 2588009, 2813819, 2031416, 2061126, 2031704, 2156095, 2263409, 2408529, 2244183, 2340037, 2581083, 3336784, 3102128, 3127533, 3381789, 3110243, 2980867, 2974762, 2498722, 2756216, 2693135, 2642442, 2576251, 2459725, 1994066, 1998576, 2231947, 2207111, 2127028, 2411914, 2036842, 2678201, 2496302, 2407409, 2305521, 2358471, 2995188, 2996152, 2034958, 1913540, 1914076, 1954547, 1946514, 1831066, 1914712, 2065830, 2116843, 2155900, 2076818, 2073498, 1722510, 1655220, 1468198, 1541026, 1512778, 1555725, 1046580, 1346447, 1753104, 2248235, 1999342, 2005909, 1036658, 1383526, 1784712, 1881637, 1740591, 1858830, 1285090, 1333825, 1317331, 1516800, 1529116, 1560818, 1656236, 1645654, 1552210, 1551032, 1744861, 2151328, 2141786, 1143180, 882218, 1129512, 1583447, 1418192, 1382516, 1237149, 1149235, 1240336, 1242226, 1082086, 1083835, 1596515, 1980633, 1905556, 1889705, 1913589, 2031129, 2182775, 2541588, 2534091, 2532142, 2682373, 2688799, 2682052, 2504122, 2458176, 2066346, 1943716, 1690060
Sylramic Fibers[Hexite], 2055943, 770588, 763884, 296832, 356951, 595957, 847324, 1088513, 2055408, 2396414, 2504085, 1255109, 1246614, 1510890, 1603996, 1480092, 1617752, 1545806, 1285053, 1436330, 1433442, 875314, 1022892, 1595002, 1655330, 1128799, 1068537, 1213908, 1109916, 1318546, 1644445, 1694282, 1845365, 2413955, 2413812, 3046138, 2875350, 3480578, 3958292, 6189316, 5970547, 4302506, 3277738, 3336126, 3496705, 3424305, 3559687, 3441734, 2438139, 1830252, 2320330, 2603645, 2368720, 2449544, 2224009, 2476664, 2468525, 1797368, 1862913, 1859200, 1857192, 1410044, 902113, 659067, 662780, 821477, 1080945, 2033748, 1879809, 129378, 1061130, 678633, 972306, 1253193, 2005445, 2007587, 2104536, 2077224, 3480084, 3570476, 3372506, 3065201, 2056818, 2378112, 2370115, 2352344, 1445231, 1514203, 1346512, 1299410, 1190148, 1070538, 1251037, 1147158, 1253741, 1764680, 1751545, 1628926, 1709155, 1852122, 1890393, 1580834, 1457884, 2043668, 2058805, 2440311, 2828442, 2880564, 2385859, 2202074, 2692407, 2738817, 2246478, 1763050, 1934553, 2102612, 2058566, 2100120, 2357196, 2812336, 2894018, 2899158, 2819060, 2856215, 3177229, 3326239, 3728456, 3193813, 3198954, 2456659, 2472653, 2538912, 2458338, 3038678, 3100840, 3118833, 2558200, 2128619, 1766366, 1736629, 1260059, 920489
Titanium Carbide[Titanium Chromide], 778704, 906510, 1448920, 1569729, 1618709, 1717658, 1909222, 1852102, 1951872, 2066112, 2172498, 2083699, 1922620, 1601070, 1495979, 1484223, 1464517, 2120844, 1939202, 2204692, 2019908, 2279019, 2387547, 1873647, 1783255, 445119, 964340, 856553, 877973, 799532, 1257063, 1187891, 1233444, 1370542, 1860855, 1704305, 1805426, 1980214, 2340886, 1897828, 1897828, 1426955, 866608, 1166847, 1220902, 1275737, 1113084, 953434, 1042430, 1017625, 1748228, 1410077, 1356856, 1437109, 1588533, 1834607, 1744215, 1723373, 1547358, 1799833, 2309525, 2436331, 2074190, 1359288, 1495091, 2380656, 2428790, 2403942, 1764913, 1670104, 1650488, 2393551, 2751483, 3034227, 3242656, 2764398, 2795469, 2408472, 1831347, 1852767, 1498265, 1536399, 1177686, 1831031, 1157982, 2082708, 2121264, 2138435, 1932374, 1846694, 1903766, 1585019, 1384243, 915904, 885015, 1382511, 1191261, 1073736, 777712, 518705, 507281, 891699, 889958, 1352038, 1083432, 3199631, 3144653, 3281170, 3209435, 3191157, 3077656, 2705711, 2410489, 1840260, 2235387, 1317754, 1302679, 1308250, 1670435, 1840915, 1946016, 2024056, 1951799, 1920955, 1682511, 1495397, 1121118, 856525, 915073, 894392, 743145, 852111, 1406551, 1471810, 2306154, 2123370, 2102521, 2015554, 1919878, 1730868, 1121509, 803151
Crystalline Carbonide[Crystallite Alloy], 697590, 798264, 792712, 932084, 894814, 989347, 1628257, 1767630, 1716507, 721290, 877949, 938639, 1412002, 1419000, 686290, 677436, 1061706, 1066418, 1046854, 829683, 759997, 1119027, 1392508, 1394365, 1543733, 1303764, 1832672, 1794544, 1923975, 1781175, 1712631, 1330973, 1329117, 1443805, 1598383, 1512511, 1793516, 2143376, 2173113, 2463227, 2031543, 2204179, 2004401, 1832460, 2227125, 2735425, 2478671, 2213519, 2432751, 2432751, 1947948, 1461057, 1135436, 1270811, 1061494, 1034590, 915352, 1119627, 962262, 1155552, 747162, 1421383, 1646722, 1638868, 1326631, 1544258, 1478669, 1000117, 893265, 1288860, 1059228, 920141, 917743, 973435, 2024464, 2053595, 1781618, 2058364, 2415728, 2222662, 1716427, 1637533, 1245119, 1411221, 788613, 529667, 857536, 1053896, 1297084, 1296370, 1300839, 734573, 1672698, 1686693, 1262183, 1148259, 1593610, 1805623, 1755928, 1716516, 1656227, 1222441, 1301343, 1419643, 1637555, 1542313, 1600004, 1615569, 1484467, 1982965, 2041228, 2202735, 2010504, 2170716, 1992787, 1722204, 1772673, 1601313, 2108274, 2351150, 2356290, 2551722, 2336379, 2807619, 2421425, 2494339, 2480059, 1934321, 1942460, 2387530, 2134203, 2274432, 1541705, 1611140, 1388658, 1481768, 1252003, 1314121, 1029861, 923221, 806829, 454970
Titanium Carbide[Silicon Diborite/Titanium Chromide], 786554, 875661, 1286967, 1330450, 1401350, 1258791, 1419064, 1360374, 1529878, 1519382, 1621341, 1589870, 1472703, 1306189, 1230370, 1159006, 1155151, 1653394, 1518662, 1694324, 1636276, 1839712, 1921108, 1553890, 1483633, 686948, 874373, 817952, 835516, 938406, 1105482, 997054, 1045249, 1340317, 1485391, 1367978, 1417259, 1775401, 2036909, 1475207, 1497484, 1145293, 1172711, 1088264, 1376849, 1432113, 1094423, 895217, 937974, 913373, 1397815, 1446010, 1048379, 1068943, 1183475, 1374670, 1386665, 1260079, 1143382, 1091228, 1511410, 1653425, 1687483, 1149593, 1042064, 1523097, 1559197, 1568408, 1342106, 1229551, 1265819, 1807266, 1902963, 2116520, 2204191, 1841963, 1853378, 1665089, 1377152, 1369655, 991430, 1021959, 743713, 1355388, 851564, 1414233, 1442936, 1451530, 1486444, 1422399, 1337646, 1138642, 1139284, 774215, 781143, 972837, 840110, 752716, 774350, 614517, 643220, 627155, 606636, 953624, 1084715, 2287375, 2233611, 2329787, 2254673, 2254887, 2169761, 2066982, 1861096, 1579080, 1532812, 845016, 853844, 852239, 1134373, 1266090, 1364836, 1470811, 1442108, 1423044, 1196660, 1042829, 1105161, 913571, 962837, 947540, 832820, 863993, 1203354, 1244694, 1906738, 1939082, 1923231, 1827289, 1709051, 1567507, 1111238, 864330
Crystalline Carbonide[Carbon Polymers/Crystallite Alloy], 679044, 755835, 841635, 816359, 810340, 1027624, 1531333, 1622368, 1588032, 837849, 957592, 993728, 1342967, 1346630, 815176, 821387, 947654, 949646, 940821, 781799, 754809, 1212856, 1240246, 1224930, 1336957, 1148583, 1401686, 1396117, 1496617, 1500044, 1448636, 1433035, 1419690, 1351311, 1467287, 1551217, 1778228, 1878902, 1888567, 1935457, 1810150, 1739778, 1606738, 1480460, 1770354, 2222158, 2041994, 1806288, 1957860, 1951862, 1529569, 1193211, 939464, 958185, 799804, 769560, 752659, 829289, 711458, 836290, 566412, 975624, 1139615, 1130040, 1061439, 1044946, 994233, 849026, 769852, 1079850, 848400, 733588, 760214, 803697, 1392762, 1416324, 1364316, 1597666, 1945971, 1851080, 1471297, 1419837, 1126555, 975756, 778692, 563041, 545691, 689534, 914872, 918728, 965326, 582717, 1213719, 1209863, 884562, 927746, 1148233, 1309706, 1264724, 1238121, 1192904, 849572, 914146, 1002443, 1191153, 1130667, 1229541, 1160783, 1050675, 1424202, 1466828, 1590946, 1467872, 1588952, 1456148, 1282870, 1307978, 1357447, 1709360, 1890873, 1903578, 2052040, 2110303, 2121623, 1852541, 1911354, 1896366, 1489204, 1497344, 1832003, 1809925, 1809647, 1264386, 1247254, 1077271, 1154172, 1152887, 1202785, 951248, 868698, 778191, 506436
Tungsten Carbide[Rolled Tungsten Alloy], 1455364, 1492492, 1361831, 694998, 595440, 622095, 997793, 1826176, 1826176, 1417043, 820344, 1162129, 1369681, 1110299, 740743, 582092, 548423, 563274, 162115, 331055, 810625, 901874, 786819, 679148, 735446, 521217, 488659, 454493, 691541, 712506, 778622, 611974, 1065591, 1089319, 1271210, 1294058, 1303255, 1480041, 1911799, 1530481, 1375686, 1386563, 1744306, 2472345, 1948948, 1953131, 2044450, 2187821, 2037445, 1709862, 1446224, 1706406, 2068727, 2506741, 2498744, 1876288, 1731673, 1970393, 1987957, 1972953, 2032769, 1198938, 1126410, 1355113, 1368251, 1336406, 1149115, 1538583, 1450229, 746155, 1263883, 989237, 1539080, 1855725, 1375431, 1186506, 1322041, 1463013, 1296859, 1001691, 785446, 684914, 707649, 1056291, 1042430, 1034719, 132463, 477859, 706625, 786593, 1060028, 792753, 968397, 1101952, 949662, 1718211, 1805241, 1805241, 1859219, 1692127, 1626515, 1739898, 1492711, 660106, 456129, 532438, 1020141, 1485532, 1497956, 1266334, 885836, 995935, 543173, 721395, 993143, 943843, 497430, 470784, 836352, 1063064, 1634349, 1639162, 1490022, 1410483, 1429191, 1716516, 1855603, 1900248, 1599225, 1375438, 1579425, 1582853, 1700234, 1440314, 1615387, 1905459, 1896891, 1775225, 875189, 858909, 498704, 152011
Tungsten Carbide[Rolled Tungsten Alloy/Sulfuric Acid], 924554, 955314, 857318, 461723, 446473, 387852, 686334, 1191846, 1191825, 874907, 638777, 705613, 861277, 851488, 570315, 451863, 447282, 460069, 159907, 148431, 528244, 605741, 482179, 384932, 425870, 422957, 364523, 224088, 402302, 416355, 467270, 466499, 813138, 702906, 839132, 856268, 837911, 970608, 1295604, 1104250, 1014457, 1026612, 1187905, 1732671, 1308935, 1312179, 1507798, 1476739, 1349921, 1105551, 1037520, 1262653, 1401997, 1690906, 1684908, 1217124, 1224674, 1379691, 1339636, 1345455, 1390317, 761623, 742977, 903880, 915018, 840669, 686406, 986882, 904981, 457400, 762737, 633243, 1107743, 1203233, 759346, 620330, 723695, 920202, 850786, 813622, 689565, 611811, 618858, 581232, 569593, 564238, 267816, 171183, 375530, 436363, 885242, 598356, 727390, 838781, 824594, 1319375, 1352624, 1352731, 1392786, 1324808, 1342816, 1427853, 1274486, 705102, 515299, 578582, 993411, 1361411, 1361180, 1187449, 928207, 827640, 569523, 524332, 737889, 736139, 688159, 579816, 589455, 760196, 1197871, 1201477, 1208117, 1160339, 1059259, 1257703, 1361804, 1400641, 1406852, 1239331, 1286914, 1286046, 1287117, 1086644, 1257882, 1424810, 1416242, 1295604, 919039, 903831, 631428, 480723
Phenolic Composites[Caesarium Cadmide/Vanadium Hafnite], 2268753, 2393172, 2878434, 2951988, 3070549, 3718869, 4008146, 3900570, 3647385, 3896286, 4033048, 4637656, 4353841, 3953720, 3727215, 3791047, 3729431, 2323863, 2157537, 1808615, 1488276, 305636, 963686, 1218622, 2150281, 1844692, 2240718, 2480622, 2481050, 2117976, 2653013, 2725413, 2757650, 2225032, 2670258, 2429390, 2427569, 2158597, 2082770, 1514143, 1431247, 1461878, 946718, 1236852, 319136, 469713, 579296, 991952, 1174618, 1237512, 1453939, 1176014, 1280993, 1636780, 1658240, 1981552, 1635512, 1697951, 1619661, 1824971, 1530050, 1472644, 977782, 1158352, 1720654, 2063097, 2018329, 2574952, 2412410, 2353414, 2311823, 2031311, 1744942, 1744942, 1401724, 1133438, 1254810, 2494048, 2302948, 2186316, 2168752, 1965583, 1969772, 2081370, 1886127, 2288395, 2357013, 2044752, 1420306, 1512899, 2238282, 2103643, 2105076, 2101970, 2026486, 2459206, 3574125, 3799677, 4058538, 3812520, 3773536, 3617384, 3559779, 3198297, 2700496, 2883686, 3321617, 3369384, 3441263, 3269475, 2926898, 2524310, 2255916, 2001661, 2402857, 2165883, 1470956, 2779964, 2828160, 2860718, 1533087, 1144985, 1426658, 1550359, 1659139, 2152110, 2062039, 1817336, 1860176, 1783443, 1758241, 2076757, 2121615, 1692046, 1160959, 1289624, 1150287, 1055718, 892517, 820974, 675747, -914413
