Vanadium Hafnite, 1102172, 1209050, 1516634, 2565196, 2947896, 2068339, 1355270, 2530802, 3740358, 3794917, 3725260, 3549008, 3511029, 3640462, 3128476, 3211579, 2405359, 3876057, 4977777, 4851592, 4738178, 4007511, 4281229, 3462340, 3772496, 4283327, 8448173, 2078142, 1785422, 1148482, 1175736, 2898377, 3664916, 4869287, 2564047, 2699112, 1210116, 1285879, 1344448, 1532339, 1579346, 1649992, 2083368, 2192333, 2449348, 2814354, 2780503, -1850468, -1758991, -1847072, -2179512, -2450385, -3248391, -3101656, -1540041, -1514895, -1462233, -907464, -889544, -162937, 1064714, 1856152, 1979689, 2444724, -1679834, -2241105, 2439974, -190548, 1960940, -3456290, -3109523, -2698081, -490752, 1734151, 2609088, 2707654, 2708658, 2963439, 530111, 920041, 1446938, 2290531, 3088591, 3110362, 3378411, 3634399, 2479124, 2642171, 2484867, 2868122, 2412944, 2572033, 3106380, 3401180, 2968327, 3292675, 3374519, 3168586, 2772502, 3235539, 2551080, 3462022, 3372490, 3091274, 3074521, 1619311, -1771191, -1491484, -198324, 1864149, 3590490, 3730356, 2682309, 2747646, 2180446, 2176288, 2099149, 1471879, 1578397, 1389912, 1128180, 976462, 825244, 691446, 507709, 262115, -351733, -361917, -360206, -468674, -472484, -875633, -1349151, -1663003, -1908234, -2326616, -2785958, -450909, 14131, -250892, -110893, 60182
Platinum Technite, 1458872, 1613524, 1907826, 2972069, 3555620, 3932061, 4285608, 3466405, 2563777, 2942098, 2857733, 3784001, 4907749, 5133053, 6471704, 6899209, 6937122, 6330465, 2394172, 2467321, 2378051, 1031518, 1106783, 652861, 825088, 1183442, 2674646, 2341395, 2697775, 3263667, 3955935, 5224714, 6258864, 6060507, 1790875, 918866, 985901, 359303, 179530, 2593653, 2875282, 2930778, 4568482, 5452529, 5579882, 4504788, 2927020, -1579617, 127249, 611220, 1964645, 1502509, 4607073, 6568828, 6852162, 7779546, 8496353, 8383031, 7686944, 8595062, 8110969, 8418261, 5707251, 4619934, 1931818, 2300710, 2421985, 872194, 1106461, 3387566, 4567963, 4607208, 4729420, 4431343, 4179970, 2618250, 330034, -1245396, -3719920, -2536898, -2808211, -954962, -535436, 1979653, 2068535, 3212711, 3155465, 3666143, 2552810, 5823614, 5711022, 6187029, 7446969, 7284796, 6803984, 6353417, 5756927, 4602409, 4761479, 4770651, 5209421, 4844649, 3171664, 1806293, 1064356, -231760, -1354768, -2569817, -2443412, -2110508, -1464965, -3556749, -3419621, -4456155, -4034716, -4542555, -2107965, -2530564, -1025998, -648051, 447385, -1661241, -2456012, -2507671, -2033087, -1717273, -148534, -23490, 83393, 132578, -132390, -69632, -416270, -525647, -1495901, -2232888, -2817486, -1782476, -2590906, -2288983, -2222361, -2350050
Terahertz Metamaterials[Promethium Mercurite/Rolled Tungsten Alloy], 1100707, 1553412, 1612434, 2092267, 2162193, 2007436, 2085439, 1518312, 971170, 658068, 515335, 1418911, 1183990, 1238108, 1024796, 197413, -506864, -1513857, -1862458, -1613648, -1615516, -1292210, -332398, 237265, 500968, 814242, 978268, 243925, -213062, -289244, 92572, 522896, 613707, 711397, -337215, -470816, -589114, -480425, -310061, 23733, 360842, 653502, 908817, 459233, -127048, -811040, -839045, -1058820, -936874, -1027228, -652631, -397062, 365489, 743859, 1489507, 2381157, 2533072, 3192484, 3278160, 3149713, 3042816, 3184757, 3038290, 2949681, 2267631, 2232292, 1995046, 2085306, 2169947, 2659885, 2344723, 1942732, 381297, -903389, -1546729, -1844334, -2284697, -2359782, -1959977, -2356853, -2096753, -1948174, -1990004, -1766179, -1202628, -543852, 147722, 102069, 161468, -251024, 264749, 365612, 761749, 815465, 560372, 667469, 315402, 301284, 362783, 145743, 48210, 9411, -86082, -44126, -64893, 47193, 124947, 393527, 363865, 935686, 960675, 378741, 309523, 443381, 536838, 389257, 848529, 1282434, 1568770, 2012486, 2307390, 2582823, 2686089, 2662642, 2754218, 2673292, 2708314, 2579027, 2598267, 2450759, 2620005, 2559299, 2322448, 2159735, 1903909, 1195528, 794969, 321336, 605644, 524136, 467835, 365964
Ceramic Powder, 1463556, 1410012, 844297, 936449, 878569, 507592, 1535208, 1453070, 1024255, 376470, 437375, 301711, 256946, 360794, 470439, 294315, 532455, 379118, 337589, 555963, 398579, 236798, 229915, 174827, -146116, 56414, 248424, 153330, 369602, 362526, 331864, 250639, 235387, 285423, 466068, 467521, 697996, 758818, 1279255, 1501057, 1388842, 1305441, 1201129, 1119881, 1127238, 639253, 339755, 355849, 120933, 139800, -386984, -266007, -237843, -249320, -141550, -53484, 67495, 25991, -60706, -751760, -822774, -786906, -770369, -240146, -682564, -688255, -751994, -868133, -1165168, -811971, -858241, -699490, -401247, -519762, -490359, -586909, -414488, -234636, -430486, -438749, -465357, -312666, -294130, -149763, -109342, -164933, -305230, -284973, -299341, -156365, -139369, -89500, 37234, 231439, 383094, 541061, 434319, 581109, 718611, 607702, 449505, 309653, 278920, -28991, -18964, -90614, -49317, 545443, 696288, 551106, 411195, 614918, 632396, 802179, 997485, 1269254, 1049929, 991861, 585986, 455944, 410976, 757058, 1712124, 1714154, 1696308, 1639786, 1182176, 584800, 697169, 848954, 756353, 1394415, 1139302, 970402, 461695, 521475, 343737, 186805, 105187, 246535, 158136, 289654
Titanium Chromide, 1491953, 1687769, 1637227, 3701059, 7296095, 8568754, 10244229, 10623377, 6375146, 5834283, 4034855, 4476529, 3395063, 4115048, 5072371, 5685776, 6120046, 5664794, 5682945, 4651160, 3552549, 2314270, 671804, -293199, -964365, -2004558, -2335847, -2078183, -550756, 201540, 839076, 1401844, 2328646, 2146007, -458099, -469845, -1599644, -1422829, -2871557, -2909061, -3046882, -2095551, -2207998, -2217854, -1890545, -2091847, -2212259, -2357171, -2416149, -2117230, -286589, 61650, 649001, 1478171, 1979572, 2395479, 2495028, 2272680, 2582296, 3695358, 4777385, 4682103, 6396122, 5810176, 3340498, 713146, 1903510, 1421305, 1767888, 1249961, 1855149, 1538549, 2505497, 2492381, 3376634, 2563700, 2294228, 2791542, 2392588, 2009032, 2020828, 792618, -121126, 567609, 828982, 1279117, -93514, -97683, -509837, -89031, -1536358, -1412646, -1370056, -1378158, -1574555, -1683428, -911010, -842807, -322708, 1351051, 3048770, 2942999, 2401861, 2312890, 2026029, 1587772, 2203281, 1742396, 2577934, 2322123, 1963563, 1565105, 1031149, 2075550, 3052989, 3342379, 3662732, 4643075, 4693857, 4457393, 3096719, 2939113, 1526819, 1548578, 1356160, -198279, -1013321, -831962, -646890, -327780, 598550, 1659480, 1258158, 686901, -19343, -827439, -1366514, -1938937, -2844667, -2976736, -2980968, -3041515
Nonlinear Metamaterials[Ferrofluid/Titanium Chromide], 4414807, 4680702, 4526132, 4403409, 3925817, 4052108, 3355525, 2885707, 1499125, 819333, 836891, 884707, 1101521, 784828, 879317, 117365, -1033531, -1163651, -1746836, -2049834, -2528971, -2283540, -2522811, -2260858, -2298719, -1397405, -1047403, -846818, -1139350, -1603055, -1239195, -1407075, -1605927, -1394511, -1967114, -2138619, -2041662, -1678527, -1582775, -1269125, -1289678, -682344, -832971, 30034, -615522, -79525, 285314, 2165860, 3113427, 2786552, 2056641, 2152336, 3603730, 3338895, 2922108, 2462826, 1924240, 1271555, 364395, 79253, -340474, -294681, -496765, -677123, -581099, 1027983, 1211631, 1441864, 1626447, 2335228, 2557645, 2591017, 2527863, 2222244, 1863529, 2136689, 2032351, 2226708, 2363908, 2401706, 1753521, 1056388, 211468, -569208, -942872, -158242, 893713, 544965, 378936, -500061, -801300, -775675, -855871, -927692, -798731, -480137, -759589, -805039, -680058, -344873, 97125, 600680, 1036020, 1369940, 2099785, 2325582, 1527725, 1371308, 1256966, 1569235, 1588076, 1641752, 2159766, 2810201, 3903066, 4406348, 5668949, 5807678, 5898298, 5822143, 4698135, 3250335, 3036468, 2974306, 3308153, 3757165, 4878257, 4783160, 4553742, 4622760, 4316460, 4019265, 3637124, 3508533, 2834584, 2480070, 1677463, 1036372, 553394, 748455, 770965, 838250
Ferrogel[Ferrofluid/Hexite/Hyperflurite/Prometium], -720008, -147632, -289118, 215725, 284798, 423760, 1142554, 1116235, 1361963, 1245935, 248804, 897364, 782313, 1111204, 1025198, 1384290, 612559, 597349, 344073, 1175, -177180, 267096, -146813, 390543, 447280, 826773, 781040, 1111900, 1138873, 980083, 1013577, 1113822, 1068456, 1171201, 261951, 457507, 205855, 661338, 1292813, 671522, 791991, 848424, 385937, -232847, -636174, -1715625, -1722356, -1931920, -2355837, -2259326, -1562343, -533685, 449469, 213187, 475716, 709785, 471559, 338446, 55654, -71092, -425487, -739906, -1556008, -2231971, -2289126, -1988307, -2292879, -2799764, -2833328, -2974996, -3223471, -3336267, -3777936, -3813650, -3851172, -4093635, -4370953, -3989490, -4146081, -4216635, -4445219, -4063698, -3967069, -3507785, -2889946, -2030815, -1223117, -1226108, -1001409, 852955, 2492947, 3270739, 4038882, 3849047, 3704954, 3707060, 2696511, 2278011, 1956470, 1125704, 1272408, 948452, 663690, 563430, 242074, 668417, 1754610, 1590742, 778926, 618117, 474634, 461670, 824517, 799992, 1125790, 1101452, 847475, 1034267, 1120264, 1116334, 1341566, 1556231, 1617733, 2055493, 2670096, 3033136, 3192634, 3027725, 3195974, 2904282, 2759805, 2608723, 1984482, 1317604, 683244, -8540, -687386, -1302412, -1723978, -1984829, -2015239, -2202632
Fernite Alloy, 736428, 531874, 807923, 987774, 963171, -602957, -502180, -1019380, 123550, 582255, 653298, -315447, -183731, -886856, -2742198, -2573355, -2176933, -4963658, -3861761, -2578787, -3784813, -3371959, -2548735, -2358242, -3403169, -951592, -796467, -721021, -382438, -416597, -348704, -503858, -738989, -365775, -393852, -282739, -246517, -262810, -220398, 543304, 589381, -14121, -137430, -57764, 61256, 784769, 863294, 574456, 522841, 528420, 441266, 420169, 354493, 785391, 616481, 566938, 372337, 219314, 260453, 755938, 1087791, 1568537, 1499086, 433077, -451270, 898749, 644605, 817161, 61625, 284345, 269010, 667976, 870465, 454036, 528818, 1080152, 1038621, 1530907, -534597, 1006861, 971085, 1157850, 1391281, 1667809, 1835838, 862094, 1819875, 2516310, 2591018, 2653265, 1006413, 1066293, 1144190, 1156090, 674000, 635528, 216246, 534341, 663698, 839463, 1001260, 961203, 1088244, 1005191, 834488, 447351, -433082, -554407, -570980, -674294, -758571, -607263, -313584, 1177721, 1884022, 2410587, 2464992, 967459, 1181861, 390447, -532041, 1457207, 3085311, 3506807, 4333579, 2253170, 834221, 9566, -834084, -1091786, -1207151, -762441, 338788, -1172012, -1473394, -1679030, -1936391, -2304371, 2347, 283409, 425172, 306579
Rolled Tungsten Alloy, 1937236, 1767821, 873649, 1355053, 2138804, 2664150, 3294760, 2118575, 498431, -1779874, -1811246, -4685077, -2843946, -3388733, -2650900, -2341313, -2118929, -2418421, -2261814, -2182846, -2185446, -1685585, -845249, -793994, -818667, -232267, 311807, -2500704, -3977028, -3461440, -2858583, -962303, -527513, 317825, -387995, -490784, -508309, -280369, -189616, 296404, 106390, -119163, -146386, 167126, -44405, 953381, 999186, 990117, 696472, 217289, 2140344, 2096378, 2332410, 2253834, 2827690, 2699513, 2473557, 2369318, 1717563, 1058433, 942664, 1400015, 243208, 1803693, 1425851, -2754841, 785766, 1317196, 1364290, 13014, -104159, -332942, 1528443, 2058428, 1905812, 1599758, 305695, -2678965, -1513846, -1272691, -893022, -870213, -1851697, -2503553, -2088925, -1128746, -916271, 265742, 719608, -350290, -630367, -363339, 135110, 162905, 18185, 603396, 690035, 753459, 966183, 977900, 1262483, 841076, 281936, -54347, -615393, -1047925, -1130864, -2742, 263847, 359673, 312443, 461607, 454859, 634978, 664126, 898953, 1250787, 1432523, 1640135, 2005291, 2608720, 2853580, 2718297, 2531167, 2618155, -205294, -1010109, -3260634, -5405242, -3975784, -1449731, -1276156, -1147143, 1896779, 1823403, 1753927, 381499, 874487, 658313, 98656, 113405, 1992605
Thulium Hafnite, 3423056, 3261108, 2947258, 3080806, 3000844, 4599128, 6969473, 6171912, 5569759, 3923686, 3173863, 2195987, 987870, 2590071, 4521887, 5135024, 10110752, 10614307, 10180093, 9601486, 10111885, 7445826, 3790387, 293700, -2104872, -7259471, -6662449, -5471196, -3943356, 3419403, 4614926, 1478114, 2333326, 3265088, 4030783, 4266154, 1482018, -2047206, -4245569, 3968854, 4407493, 3534733, 628057, 1543188, 590019, 1266595, 1475587, 3431332, 4464232, 4928173, 322391, -811414, 634063, 3425781, 4314432, 5208057, 6387013, 6713209, 7085351, 9303266, 9176807, 7675043, 5978325, 6162167, -2542397, -4039105, -4518324, -1797117, -1260698, 172098, -965388, -87278, 2014275, 679267, 1753379, 246004, 966592, 1265227, -3874617, -1865687, -1841518, -1790633, -884777, 84520, -2827519, -3946705, -4497669, -6414251, -5543514, -5895319, -5585205, -7809681, -7502230, -6565561, -5545161, -4908595, -9486379, -6252837, -5498737, -4617398, 3216585, 2547787, -471637, -1173828, -40411, -2147341, -1975605, -4640169, -2309818, -2019908, -2015784, -1968443, -2735659, -2552066, -2901941, -2934399, -3468367, -3272912, -2752543, -1456930, -1576414, 565678, 157114, 190179, 604625, 940624, 287117, 731179, 186671, -455925, -728817, -1166296, -1930683, -2584034, -3282184, -1029780, -299413, -637796, -368259, -196957, 183728, 503904
